,indicatorId,geoUnit,year,value,magnitude,qualifier
0,26637,ABW,2003,91.0,,
1,26637,ABW,2005,40.0,,
2,26637,ABW,2006,169.0,,
3,26637,ABW,2009,107.0,,
4,26637,ABW,2010,63.0,,
5,26637,ABW,2011,89.0,,
6,26637,ABW,2012,36.0,,
7,26637,ABW,2013,269.0,,
8,26637,ABW,2014,272.0,,
9,26637,ABW,2015,322.0,,
10,26637,ABW,2016,329.0,,
11,26637,AFG,2009,0.0,NIL,
12,26637,AFG,2014,0.0,NIL,
13,26637,AFG,2020,0.0,NIL,
14,26637,AIA,2003,4.0,,
15,26637,AIA,2006,0.0,NIL,
16,26637,AIA,2007,0.0,NIL,
17,26637,AIA,2008,0.0,NIL,
18,26637,AIMS: Asia and the Pacific,2000,329030.28125,,UIS_EST
19,26637,AIMS: Asia and the Pacific,2001,347121.5,,UIS_EST
20,26637,AIMS: Asia and the Pacific,2002,444449.75,,UIS_EST
21,26637,AIMS: Asia and the Pacific,2003,479542.46875,,UIS_EST
22,26637,AIMS: Asia and the Pacific,2004,477823.1875,,UIS_EST
23,26637,AIMS: Asia and the Pacific,2005,510351.15625,,UIS_EST
24,26637,AIMS: Asia and the Pacific,2006,540728.625,,
25,26637,AIMS: Asia and the Pacific,2007,601349.1875,,
26,26637,AIMS: Asia and the Pacific,2008,657290.5,,
27,26637,AIMS: Asia and the Pacific,2009,752134.5,,UIS_EST
28,26637,AIMS: Asia and the Pacific,2010,803654.6875,,
29,26637,AIMS: Asia and the Pacific,2011,830196.375,,
30,26637,AIMS: Asia and the Pacific,2012,814106.625,,
31,26637,AIMS: Asia and the Pacific,2013,866153.3125,,
32,26637,AIMS: Asia and the Pacific,2014,938568.5625,,
33,26637,AIMS: Asia and the Pacific,2015,1018737.8125,,
34,26637,AIMS: Asia and the Pacific,2016,1125216.875,,
35,26637,AIMS: Asia and the Pacific,2017,1205077.875,,
36,26637,AIMS: Asia and the Pacific,2018,1318228.0,,
37,26637,AIMS: Asia and the Pacific,2019,1456985.875,,
38,26637,AIMS: Asia and the Pacific,2020,1511211.375,,
39,26637,AIMS: Asia and the Pacific,2021,1449089.0,,
40,26637,AIMS: Asia and the Pacific,2022,1471143.875,,
41,26637,AIMS: Asia and the Pacific,2023,1567716.875,,
42,26637,AIMS: Central Asia,2000,21210.0,,UIS_EST
43,26637,AIMS: Central Asia,2001,16761.0,,
44,26637,AIMS: Central Asia,2002,22318.5,,UIS_EST
45,26637,AIMS: Central Asia,2003,22406.0,,
46,26637,AIMS: Central Asia,2004,27382.0,,
47,26637,AIMS: Central Asia,2005,33954.0,,
48,26637,AIMS: Central Asia,2006,39532.0,,
49,26637,AIMS: Central Asia,2007,42330.0,,
50,26637,AIMS: Central Asia,2008,39931.0,,
51,26637,AIMS: Central Asia,2009,34376.0,,
52,26637,AIMS: Central Asia,2010,32299.0,,
53,26637,AIMS: Central Asia,2011,27483.0,,
54,26637,AIMS: Central Asia,2012,22817.0,,
55,26637,AIMS: Central Asia,2013,22299.0,,
56,26637,AIMS: Central Asia,2014,24978.0,,
57,26637,AIMS: Central Asia,2015,25432.599609375,,
58,26637,AIMS: Central Asia,2016,29764.19921875,,
59,26637,AIMS: Central Asia,2017,31979.80078125,,
60,26637,AIMS: Central Asia,2018,33961.3984375,,
61,26637,AIMS: Central Asia,2019,46640.0,,
62,26637,AIMS: Central Asia,2020,82775.0,,UIS_EST
63,26637,AIMS: Central Asia,2021,106121.25,,UIS_EST
64,26637,AIMS: Central Asia,2022,124011.5,,UIS_EST
65,26637,AIMS: Central Asia,2023,112958.75,,UIS_EST
66,26637,AIMS: East Asia,2000,179202.28125,,UIS_EST
67,26637,AIMS: East Asia,2001,182852.578125,,UIS_EST
68,26637,AIMS: East Asia,2002,209003.359375,,UIS_EST
69,26637,AIMS: East Asia,2003,227245.640625,,UIS_EST
70,26637,AIMS: East Asia,2004,225990.421875,,UIS_EST
71,26637,AIMS: East Asia,2005,237429.21875,,UIS_EST
72,26637,AIMS: East Asia,2006,255658.0,,
73,26637,AIMS: East Asia,2007,287151.4375,,
74,26637,AIMS: East Asia,2008,324098.40625,,
75,26637,AIMS: East Asia,2009,386711.21875,,
76,26637,AIMS: East Asia,2010,422166.0625,,
77,26637,AIMS: East Asia,2011,454578.375,,
78,26637,AIMS: East Asia,2012,454726.71875,,
79,26637,AIMS: East Asia,2013,497170.21875,,
80,26637,AIMS: East Asia,2014,533901.9375,,
81,26637,AIMS: East Asia,2015,570965.125,,
82,26637,AIMS: East Asia,2016,626712.0,,
83,26637,AIMS: East Asia,2017,655078.75,,
84,26637,AIMS: East Asia,2018,703463.875,,
85,26637,AIMS: East Asia,2019,760954.5625,,
86,26637,AIMS: East Asia,2020,834704.8125,,
87,26637,AIMS: East Asia,2021,843329.1875,,
88,26637,AIMS: East Asia,2022,850357.9375,,
89,26637,AIMS: East Asia,2023,860690.125,,
90,26637,AIMS: East Asia and the Pacific,2000,297878.28125,,UIS_EST
91,26637,AIMS: East Asia and the Pacific,2001,319606.5,,UIS_EST
92,26637,AIMS: East Asia and the Pacific,2002,411048.25,,UIS_EST
93,26637,AIMS: East Asia and the Pacific,2003,446454.46875,,UIS_EST
94,26637,AIMS: East Asia and the Pacific,2004,439052.1875,,UIS_EST
95,26637,AIMS: East Asia and the Pacific,2005,460727.15625,,UIS_EST
96,26637,AIMS: East Asia and the Pacific,2006,483572.65625,,
97,26637,AIMS: East Asia and the Pacific,2007,538822.8125,,
98,26637,AIMS: East Asia and the Pacific,2008,594200.9375,,
99,26637,AIMS: East Asia and the Pacific,2009,690597.6875,,
100,26637,AIMS: East Asia and the Pacific,2010,739169.5,,
101,26637,AIMS: East Asia and the Pacific,2011,765919.75,,
102,26637,AIMS: East Asia and the Pacific,2012,753196.0,,
103,26637,AIMS: East Asia and the Pacific,2013,796283.6875,,
104,26637,AIMS: East Asia and the Pacific,2014,856740.9375,,
105,26637,AIMS: East Asia and the Pacific,2015,930399.5625,,
106,26637,AIMS: East Asia and the Pacific,2016,1023990.0,,
107,26637,AIMS: East Asia and the Pacific,2017,1096877.375,,
108,26637,AIMS: East Asia and the Pacific,2018,1208635.875,,
109,26637,AIMS: East Asia and the Pacific,2019,1331134.125,,
110,26637,AIMS: East Asia and the Pacific,2020,1344621.25,,
111,26637,AIMS: East Asia and the Pacific,2021,1260401.25,,
112,26637,AIMS: East Asia and the Pacific,2022,1265754.375,,
113,26637,AIMS: East Asia and the Pacific,2023,1372143.125,,
114,26637,AIMS: Pacific,2000,118676.0,,
115,26637,AIMS: Pacific,2001,136753.9375,,
116,26637,AIMS: Pacific,2002,202044.875,,
117,26637,AIMS: Pacific,2003,219208.828125,,
118,26637,AIMS: Pacific,2004,213061.765625,,
119,26637,AIMS: Pacific,2005,223297.953125,,
120,26637,AIMS: Pacific,2006,227914.640625,,
121,26637,AIMS: Pacific,2007,251671.34375,,
122,26637,AIMS: Pacific,2008,270102.53125,,
123,26637,AIMS: Pacific,2009,303886.46875,,
124,26637,AIMS: Pacific,2010,317003.40625,,
125,26637,AIMS: Pacific,2011,311341.34375,,
126,26637,AIMS: Pacific,2012,298469.28125,,
127,26637,AIMS: Pacific,2013,299113.46875,,
128,26637,AIMS: Pacific,2014,322839.0,,
129,26637,AIMS: Pacific,2015,359434.4375,,
130,26637,AIMS: Pacific,2016,397278.03125,,
131,26637,AIMS: Pacific,2017,441798.625,,
132,26637,AIMS: Pacific,2018,505171.96875,,
133,26637,AIMS: Pacific,2019,570179.5625,,
134,26637,AIMS: Pacific,2020,509916.46875,,
135,26637,AIMS: Pacific,2021,417072.09375,,
136,26637,AIMS: Pacific,2022,415396.5,,
137,26637,AIMS: Pacific,2023,511453.03125,,
138,26637,AIMS: South and West Asia,2000,9711.0,,
139,26637,AIMS: South and West Asia,2001,10514.0,,
140,26637,AIMS: South and West Asia,2002,10868.0,,
141,26637,AIMS: South and West Asia,2003,10492.0,,
142,26637,AIMS: South and West Asia,2004,10971.0,,
143,26637,AIMS: South and West Asia,2005,14908.0,,
144,26637,AIMS: South and West Asia,2006,16554.0,,
145,26637,AIMS: South and West Asia,2007,19085.400390625,,UIS_EST
146,26637,AIMS: South and West Asia,2008,21951.5859375,,UIS_EST
147,26637,AIMS: South and West Asia,2009,26054.771484375,,UIS_EST
148,26637,AIMS: South and West Asia,2010,31190.1875,,UIS_EST
149,26637,AIMS: South and West Asia,2011,35754.60546875,,
150,26637,AIMS: South and West Asia,2012,37035.62109375,,
151,26637,AIMS: South and West Asia,2013,46472.63671875,,
152,26637,AIMS: South and West Asia,2014,55719.65234375,,
153,26637,AIMS: South and West Asia,2015,61660.671875,,
154,26637,AIMS: South and West Asia,2016,70012.6875,,
155,26637,AIMS: South and West Asia,2017,74700.703125,,
156,26637,AIMS: South and West Asia,2018,73994.71875,,
157,26637,AIMS: South and West Asia,2019,76936.734375,,
158,26637,AIMS: South and West Asia,2020,81782.75,,
159,26637,AIMS: South and West Asia,2021,80776.765625,,
160,26637,AIMS: South and West Asia,2022,79831.0,,
161,26637,AIMS: South and West Asia,2023,79022.0,,
162,26637,ALB,2000,678.0,,
163,26637,ALB,2001,646.0,,
164,26637,ALB,2003,458.0,,
165,26637,ALB,2004,483.0,,
166,26637,ALB,2011,1480.0,,
167,26637,ALB,2012,2091.0,,
168,26637,ALB,2018,1969.0,,
169,26637,ALB,2019,2244.0,,
170,26637,ALB,2020,2246.0,,
171,26637,ALB,2021,2088.0,,
172,26637,ALB,2022,1872.0,,
173,26637,ALB,2023,2012.0,,
174,26637,ALB,2024,2254.0,,
175,26637,ALECSO: Gulf countries,2000,61844.0,,
176,26637,ALECSO: Gulf countries,2001,66455.3359375,,UIS_EST
177,26637,ALECSO: Gulf countries,2002,71094.6640625,,UIS_EST
178,26637,ALECSO: Gulf countries,2003,75694.0,,
179,26637,ALECSO: Gulf countries,2004,65768.0,,
180,26637,ALECSO: Gulf countries,2005,67509.0,,
181,26637,ALECSO: Gulf countries,2006,68794.0,,
182,26637,ALECSO: Gulf countries,2007,74045.875,,
183,26637,ALECSO: Gulf countries,2008,77544.75,,
184,26637,ALECSO: Gulf countries,2009,85088.625,,
185,26637,ALECSO: Gulf countries,2010,93568.5,,
186,26637,ALECSO: Gulf countries,2011,103256.375,,
187,26637,ALECSO: Gulf countries,2012,122151.25,,
188,26637,ALECSO: Gulf countries,2013,164158.453125,,
189,26637,ALECSO: Gulf countries,2014,200742.671875,,
190,26637,ALECSO: Gulf countries,2015,227598.0,,
191,26637,ALECSO: Gulf countries,2016,258991.328125,,
192,26637,ALECSO: Gulf countries,2017,281680.65625,,
193,26637,ALECSO: Gulf countries,2018,302737.0,,
194,26637,ALECSO: Gulf countries,2019,308536.0,,
195,26637,ALECSO: Gulf countries,2020,310416.0,,
196,26637,ALECSO: Gulf countries,2021,304724.0,,
197,26637,ALECSO: Gulf countries,2022,324765.5,,
198,26637,ALECSO: Gulf countries,2023,362284.0,,UIS_EST
199,26637,ALECSO: Least developed countries,2007,6423.0,,UIS_EST
200,26637,ALECSO: Least developed countries,2008,7665.5,,UIS_EST
201,26637,ALECSO: Least developed countries,2009,8908.0,,UIS_EST
202,26637,ALECSO: Least developed countries,2010,10150.5,,UIS_EST
203,26637,ALECSO: Least developed countries,2011,11393.0,,UIS_EST
204,26637,ALECSO: Least developed countries,2012,11395.0,,UIS_EST
205,26637,ALECSO: Maghreb countries,2000,12382.3330078125,,UIS_EST
206,26637,ALECSO: Maghreb countries,2001,12092.6669921875,,UIS_EST
207,26637,ALECSO: Maghreb countries,2002,12287.5,,UIS_EST
208,26637,ALECSO: Maghreb countries,2003,12247.0,,UIS_EST
209,26637,ALECSO: Maghreb countries,2004,13596.5830078125,,
210,26637,ALECSO: Maghreb countries,2005,12871.6669921875,,
211,26637,ALECSO: Maghreb countries,2006,14526.75,,
212,26637,ALECSO: Maghreb countries,2007,15396.8330078125,,
213,26637,ALECSO: Maghreb countries,2008,16188.9169921875,,UIS_EST
214,26637,ALECSO: Maghreb countries,2009,16623.5,,
215,26637,ALECSO: Maghreb countries,2010,17591.083984375,,
216,26637,ALECSO: Maghreb countries,2011,17862.333984375,,
217,26637,ALECSO: Maghreb countries,2012,18870.583984375,,
218,26637,ALECSO: Maghreb countries,2013,23854.833984375,,
219,26637,ALECSO: Maghreb countries,2014,28786.416015625,,
220,26637,ALECSO: Maghreb countries,2015,30076.0,,
221,26637,ALECSO: Maghreb countries,2016,30856.0,,
222,26637,ALECSO: Maghreb countries,2017,35316.0,,
223,26637,ALECSO: Maghreb countries,2018,35257.5,,
224,26637,ALECSO: Maghreb countries,2019,37922.0,,
225,26637,ALECSO: Maghreb countries,2020,41499.0,,
226,26637,ALECSO: Maghreb countries,2021,41645.0,,
227,26637,ALECSO: Maghreb countries,2022,40304.0,,
228,26637,ALECSO: Maghreb countries,2023,38720.0,,
229,26637,ALECSO: Mashriq countries,2002,63110.16796875,,UIS_EST
230,26637,ALECSO: Mashriq countries,2003,60047.75,,
231,26637,ALECSO: Mashriq countries,2004,69793.0,,
232,26637,ALECSO: Mashriq countries,2005,69834.0,,
233,26637,ALECSO: Mashriq countries,2006,75828.0,,
234,26637,ALECSO: Mashriq countries,2007,83803.0,,
235,26637,ALECSO: Mashriq countries,2008,95146.3359375,,UIS_EST
236,26637,ALECSO: Mashriq countries,2009,103439.6640625,,UIS_EST
237,26637,ALECSO: Mashriq countries,2010,110441.0,,
238,26637,ALECSO: Mashriq countries,2011,109145.3359375,,UIS_EST
239,26637,ALECSO: Mashriq countries,2012,104383.6640625,,UIS_EST
240,26637,ALECSO: Mashriq countries,2013,101992.5,,
241,26637,ALECSO: Mashriq countries,2014,105096.0,,
242,26637,ALECSO: Mashriq countries,2015,114755.5,,UIS_EST
243,26637,ALECSO: Mashriq countries,2016,121362.0,,
244,26637,ALECSO: Mashriq countries,2017,109725.0,,UIS_EST
245,26637,ALECSO: Mashriq countries,2018,112557.0,,UIS_EST
246,26637,ALECSO: Mashriq countries,2019,105804.0,,UIS_EST
247,26637,ALECSO: Mashriq countries,2020,100274.0,,
248,26637,ALECSO: Mashriq countries,2021,130604.0,,UIS_EST
249,26637,ALECSO: Mashriq countries,2022,152856.0,,
250,26637,ALECSO: Mashriq countries,2023,163458.0,,
251,26637,ALECSO: Member countries,2002,152915.328125,,UIS_EST
252,26637,ALECSO: Member countries,2003,154411.75,,UIS_EST
253,26637,ALECSO: Member countries,2004,155580.578125,,
254,26637,ALECSO: Member countries,2005,156637.671875,,
255,26637,ALECSO: Member countries,2006,165571.75,,
256,26637,ALECSO: Member countries,2007,179668.703125,,
257,26637,ALECSO: Member countries,2008,196545.5,,UIS_EST
258,26637,ALECSO: Member countries,2009,214059.796875,,UIS_EST
259,26637,ALECSO: Member countries,2010,231751.078125,,
260,26637,ALECSO: Member countries,2011,241657.046875,,UIS_EST
261,26637,ALECSO: Member countries,2012,256800.5,,UIS_EST
262,26637,ALECSO: Member countries,2013,301399.78125,,
263,26637,ALECSO: Member countries,2014,346018.09375,,
264,26637,ALECSO: Member countries,2015,383822.5,,UIS_EST
265,26637,ALECSO: Member countries,2016,422602.34375,,
266,26637,ALECSO: Member countries,2017,438114.65625,,UIS_EST
267,26637,ALECSO: Member countries,2018,461944.5,,UIS_EST
268,26637,ALECSO: Member countries,2019,463655.0,,UIS_EST
269,26637,ALECSO: Member countries,2020,463582.0,,
270,26637,ALECSO: Member countries,2021,488366.0,,UIS_EST
271,26637,ALECSO: Member countries,2022,529318.5,,
272,26637,ALECSO: Member countries,2023,575855.0,,
273,26637,AND,2002,27.0,,
274,26637,AND,2003,31.0,,UIS_EST
275,26637,AND,2009,102.0,,
276,26637,AND,2013,195.0,,
277,26637,AND,2015,209.0,,
278,26637,AND,2016,235.0,,
279,26637,AND,2017,182.0,,
280,26637,AND,2018,278.0,,
281,26637,AND,2019,260.0,,
282,26637,AND,2020,287.0,,
283,26637,AND,2021,282.0,,
284,26637,AND,2022,246.0,,
285,26637,AND,2023,304.0,,
286,26637,AND,2024,305.0,,
287,26637,ARE,2011,48653.0,,
288,26637,ARE,2012,54162.0,,
289,26637,ARE,2018,199958.0,,
290,26637,ARE,2019,204942.0,,
291,26637,ARE,2020,210030.0,,
292,26637,ARE,2021,208453.0,,
293,26637,ARE,2022,225845.0,,
294,26637,ARE,2023,237034.0,,
295,26637,ARE,2024,238986.0,,
296,26637,ARG,2000,3255.0,,
297,26637,ARG,2016,75688.0,,
298,26637,ARG,2017,88873.0,,
299,26637,ARG,2018,109226.25,,
300,26637,ARG,2019,116330.0,,
301,26637,ARG,2020,121577.0,,
302,26637,ARG,2021,117794.0,,
303,26637,ARG,2022,137116.0,,
304,26637,ARG,2023,126566.0,,
305,26637,ARM,2002,2311.0,,
306,26637,ARM,2003,2162.0,,
307,26637,ARM,2004,3360.0,,
308,26637,ARM,2005,4175.0,,
309,26637,ARM,2006,4646.0,,
310,26637,ARM,2007,4743.0,,
311,26637,ARM,2008,4648.0,,
312,26637,ARM,2009,4961.0,,
313,26637,ARM,2010,4016.0,,
314,26637,ARM,2011,4252.0,,
315,26637,ARM,2012,4164.0,,
316,26637,ARM,2013,3475.0,,
317,26637,ARM,2014,4466.0,,
318,26637,ARM,2015,4457.0,,
319,26637,ARM,2016,4483.0,,
320,26637,ARM,2017,4512.0,,
321,26637,ARM,2018,4598.0,,
322,26637,ARM,2019,5081.0,,
323,26637,ARM,2020,5160.0,,
324,26637,ARM,2021,5484.0,,
325,26637,ARM,2022,6735.0,,
326,26637,ARM,2023,6680.0,,
327,26637,ARM,2024,8150.0,,
328,26637,ASM,2007,0.0,NIL,
329,26637,ATG,2009,80.0,,
330,26637,ATG,2010,164.0,,
331,26637,ATG,2011,102.0,,
332,26637,ATG,2012,215.0,,
333,26637,AUS,2000,105764.0,,
334,26637,AUS,2001,120987.0,,
335,26637,AUS,2002,179619.0,,
336,26637,AUS,2003,188160.0,,
337,26637,AUS,2004,166954.0,,
338,26637,AUS,2005,177034.0,,
339,26637,AUS,2006,184710.0,,
340,26637,AUS,2007,211526.0,,
341,26637,AUS,2008,230635.0,,
342,26637,AUS,2009,257637.0,,
343,26637,AUS,2010,271231.0,,
344,26637,AUS,2011,262597.0,,
345,26637,AUS,2012,249588.0,,
346,26637,AUS,2013,249868.0,,
347,26637,AUS,2014,266048.0,,
348,26637,AUS,2015,294438.0,,
349,26637,AUS,2016,335512.0,,
350,26637,AUS,2017,381202.0,,
351,26637,AUS,2018,444514.0,,
352,26637,AUS,2019,509160.0,,
353,26637,AUS,2020,458279.0,,
354,26637,AUS,2021,378439.0,,
355,26637,AUS,2022,382007.0,,
356,26637,AUS,2023,467074.0,,
357,26637,AUS,2024,580287.0,,
358,26637,AUT,2000,30382.0,,
359,26637,AUT,2001,31682.0,,
360,26637,AUT,2002,28452.0,,
361,26637,AUT,2003,31101.0,,
362,26637,AUT,2004,33707.0,,
363,26637,AUT,2006,39329.0,,
364,26637,AUT,2007,43572.0,,
365,26637,AUT,2008,53396.25,,
366,26637,AUT,2009,59705.0,,
367,26637,AUT,2010,68619.0,,
368,26637,AUT,2011,70558.0,,
369,26637,AUT,2012,58056.0,,
370,26637,AUT,2013,70852.25,,
371,26637,AUT,2014,65164.97265625,,
372,26637,AUT,2015,67691.34375,,
373,26637,AUT,2016,70483.4921875,,
374,26637,AUT,2017,73964.34375,,
375,26637,AUT,2018,75258.9296875,,
376,26637,AUT,2019,74630.9765625,,
377,26637,AUT,2020,75869.890625,,
378,26637,AUT,2021,82083.3828125,,
379,26637,AUT,2022,85196.5546875,,
380,26637,AUT,2023,87009.5625,,
381,26637,AUT,2024,92054.3984375,,
382,26637,AZE,2006,3613.0,,
383,26637,AZE,2007,4286.0,,
384,26637,AZE,2008,5464.0,,
385,26637,AZE,2009,6316.0,,
386,26637,AZE,2010,5726.0,,
387,26637,AZE,2011,5074.0,,
388,26637,AZE,2012,4628.0,,
389,26637,AZE,2013,4441.0,,
390,26637,AZE,2014,4406.0,,
391,26637,AZE,2015,4189.0,,
392,26637,AZE,2016,4170.0,,
393,26637,AZE,2017,4274.0,,
394,26637,AZE,2018,4696.0,,
395,26637,AZE,2019,4862.0,,
396,26637,AZE,2020,5513.0,,
397,26637,AZE,2021,5673.0,,
398,26637,AZE,2022,6377.0,,
399,26637,AZE,2023,7052.0,,
400,26637,AZE,2024,7741.0,,
401,26637,BDI,2000,179.0,,UIS_EST
402,26637,BDI,2002,509.0,,
403,26637,BDI,2010,1813.0,,
404,26637,BDI,2013,2958.0,,
405,26637,BDI,2015,1648.0,,
406,26637,BDI,2016,1331.0,,
407,26637,BDI,2017,1787.0,,
408,26637,BDI,2018,1996.0,,
409,26637,BDI,2023,6035.0,,
410,26637,BDI,2025,8934.0,,
411,26637,BEL,2000,38799.0,,
412,26637,BEL,2001,38150.0,,
413,26637,BEL,2002,40354.0,,
414,26637,BEL,2003,41856.0,,
415,26637,BEL,2004,26202.0,,
416,26637,BEL,2005,21054.0,,
417,26637,BEL,2006,24854.0,,
418,26637,BEL,2007,25202.0,,
419,26637,BEL,2008,29844.0,,
420,26637,BEL,2009,33951.0,,
421,26637,BEL,2010,36126.0,,
422,26637,BEL,2011,37866.0,,
423,26637,BEL,2012,42914.0,,
424,26637,BEL,2013,48748.0,,
425,26637,BEL,2014,55516.0,,
426,26637,BEL,2015,56453.0,,
427,26637,BEL,2016,61102.0,,
428,26637,BEL,2017,44978.0,,
429,26637,BEL,2018,53896.0,,
430,26637,BEL,2019,52143.0,,
431,26637,BEL,2020,54855.0,,
432,26637,BEL,2021,53064.0,,
433,26637,BEL,2022,55747.0,,
434,26637,BEL,2023,57281.0,,
435,26637,BEN,2008,4086.0,,
436,26637,BEN,2010,9060.0,,
437,26637,BEN,2014,10294.0,,
438,26637,BEN,2015,10363.0,,
439,26637,BEN,2016,11479.0,,
440,26637,BEN,2017,8867.0,,
441,26637,BEN,2018,5965.0,,
442,26637,BEN,2019,3819.0,,
443,26637,BEN,2020,3681.0,,
444,26637,BEN,2021,3745.0,,
445,26637,BEN,2022,3972.0,,
446,26637,BFA,2005,880.0,,
447,26637,BFA,2011,2187.0,,
448,26637,BFA,2012,2040.0,,
449,26637,BFA,2013,2154.0,,
450,26637,BFA,2014,1175.0,,
451,26637,BFA,2015,2306.0,,
452,26637,BFA,2016,2816.0,,
453,26637,BFA,2017,3283.0,,
454,26637,BFA,2018,3198.0,,
455,26637,BFA,2019,3021.0,,
456,26637,BFA,2020,3106.0,,
457,26637,BFA,2021,3625.0,,
458,26637,BFA,2022,3594.0,,
459,26637,BFA,2023,4091.0,,
460,26637,BFA,2024,4279.0,,
461,26637,BGD,2002,354.0,,
462,26637,BGD,2003,385.0,,
463,26637,BGD,2004,672.0,,
464,26637,BGD,2005,748.0,,
465,26637,BGD,2006,939.0,,
466,26637,BGD,2007,669.0,,
467,26637,BGD,2008,1049.0,,
468,26637,BGD,2009,1589.0,,
469,26637,BGD,2022,2281.0,,
470,26637,BGR,2000,8117.0,,
471,26637,BGR,2001,8130.0,,
472,26637,BGR,2002,7998.0,,
473,26637,BGR,2003,8025.0,,
474,26637,BGR,2004,8286.0,,
475,26637,BGR,2005,8550.0,,
476,26637,BGR,2006,9361.0,,
477,26637,BGR,2007,9100.0,,
478,26637,BGR,2008,9268.0,,
479,26637,BGR,2009,9423.0,,
480,26637,BGR,2010,10060.0,,
481,26637,BGR,2011,10345.0,,
482,26637,BGR,2012,11214.0,,
483,26637,BGR,2013,11594.0,,
484,26637,BGR,2014,11282.0,,
485,26637,BGR,2015,11844.0,,
486,26637,BGR,2016,12201.0,,
487,26637,BGR,2017,13746.0,,
488,26637,BGR,2018,15155.0,,
489,26637,BGR,2019,16499.0,,
490,26637,BGR,2020,17575.0,,
491,26637,BGR,2021,18125.0,,
492,26637,BGR,2022,19162.0,,
493,26637,BGR,2023,19250.0,,
494,26637,BGR,2024,15438.0,,
495,26637,BHR,2003,1331.0,,
496,26637,BHR,2005,797.0,,
497,26637,BHR,2006,672.0,,
498,26637,BHR,2014,5039.0,,
499,26637,BHR,2015,5397.0,,
500,26637,BHR,2016,5128.0,,
501,26637,BHR,2017,5616.0,,
502,26637,BHR,2018,6040.0,,
503,26637,BHR,2019,6678.0,,
504,26637,BHR,2020,6192.0,,
505,26637,BHR,2021,5976.0,,
506,26637,BHR,2022,5720.0,,
507,26637,BHR,2023,5475.0,,
508,26637,BHR,2024,5864.0,,
509,26637,BIH,2011,5188.0,,
510,26637,BIH,2012,6296.0,,
511,26637,BIH,2013,7300.0,,
512,26637,BIH,2014,8147.0,,
513,26637,BIH,2015,8106.0,,
514,26637,BIH,2016,7810.0,,
515,26637,BIH,2017,7275.0,,
516,26637,BIH,2018,7083.0,,
517,26637,BIH,2019,6334.0,,
518,26637,BIH,2020,5454.0,,
519,26637,BIH,2021,5501.0,,
520,26637,BIH,2022,5691.0,,
521,26637,BIH,2023,6081.0,,
522,26637,BLR,2000,2684.0,,
523,26637,BLR,2001,1794.0,,
524,26637,BLR,2002,2626.0,,
525,26637,BLR,2003,1011.0,,
526,26637,BLR,2004,2428.0,,
527,26637,BLR,2005,3597.0,,
528,26637,BLR,2006,3544.0,,
529,26637,BLR,2007,4423.0,,
530,26637,BLR,2008,5909.0,,
531,26637,BLR,2009,6881.0,,
532,26637,BLR,2010,8554.0,,
533,26637,BLR,2011,10193.0,,
534,26637,BLR,2012,12131.0,,
535,26637,BLR,2013,13541.0,,
536,26637,BLR,2014,14924.0,,
537,26637,BLR,2015,15884.0,,
538,26637,BLR,2016,16548.0,,
539,26637,BLR,2017,17553.0,,
540,26637,BLR,2018,16866.0,,
541,26637,BLR,2019,17921.0,,
542,26637,BLR,2020,21177.0,,
543,26637,BLR,2021,22237.0,,
544,26637,BLR,2022,25627.0,,
545,26637,BLR,2023,21867.0,,
546,26637,BLR,2024,20294.0,,
547,26637,BLZ,2022,188.0,,
548,26637,BLZ,2023,36.0,,
549,26637,BLZ,2024,183.0,,
550,26637,BMU,2009,70.0,,
551,26637,BMU,2010,76.0,,
552,26637,BMU,2011,92.0,,
553,26637,BMU,2012,86.0,,
554,26637,BMU,2014,230.0,,
555,26637,BMU,2015,171.0,,
556,26637,BMU,2017,150.0,,
557,26637,BMU,2018,69.0,,
558,26637,BMU,2023,43.0,,
559,26637,BRA,2002,1260.0,,
560,26637,BRA,2003,1246.0,,
561,26637,BRA,2004,1117.0,,
562,26637,BRA,2009,16317.0,,
563,26637,BRA,2010,14738.0,,
564,26637,BRA,2011,14432.0,,
565,26637,BRA,2012,15221.0,,
566,26637,BRA,2014,19093.0,,
567,26637,BRA,2015,19855.0,,
568,26637,BRA,2016,19996.0,,
569,26637,BRA,2017,20671.0,,
570,26637,BRA,2018,21181.0,,
571,26637,BRA,2019,21803.0,,
572,26637,BRA,2020,22364.0,,
573,26637,BRA,2021,22250.0,,
574,26637,BRA,2022,24009.0,,
575,26637,BRA,2023,25186.0,,
576,26637,BRA,2024,27989.0,,
577,26637,BRB,2001,589.0,,
578,26637,BRB,2007,890.0,,
579,26637,BRB,2009,1504.0,,
580,26637,BRB,2010,1714.0,,
581,26637,BRB,2011,1714.0,,
582,26637,BRN,2000,78.0,,
583,26637,BRN,2001,189.0,,
584,26637,BRN,2004,198.0,,
585,26637,BRN,2005,164.0,,
586,26637,BRN,2006,150.0,,
587,26637,BRN,2007,174.0,,
588,26637,BRN,2008,190.0,,
589,26637,BRN,2009,295.0,,
590,26637,BRN,2010,229.0,,
591,26637,BRN,2011,372.0,,
592,26637,BRN,2012,354.0,,
593,26637,BRN,2014,360.0,,
594,26637,BRN,2015,529.0,,
595,26637,BRN,2016,349.0,,
596,26637,BRN,2017,436.0,,
597,26637,BRN,2018,475.0,,
598,26637,BRN,2019,377.0,,
